"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","autonomy_1","harm_1","die_1","exploit_1","deteriorate_1","being_harmed_1","well_being_1","comp","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","workerID","hitID","assignmentId","AI_type"
"2025-01-27 11:49:31","2025-01-27 11:51:25","0","Anonymized","100","114","1","2025-01-27 11:51:26","R_6fa1xceDM1BdqAu","","","","","Anonymized","Anonymized","anonymous","EN","1","5e48122927eb23000af799c7","2","5","40","63","50","41","31","21","14","1","2","","3","","47","4","","","","","control"
"2025-01-27 11:44:15","2025-01-27 11:51:28","0","Anonymized","100","432","1","2025-01-27 11:51:28","R_7ia3QISKkTK1No5","","","","","Anonymized","Anonymized","anonymous","EN","1","622f7f35376a1f92763ddbe2","2","5","50","60","50","60","60","50","50","2","2","","3","","70","3","","","","","aging"
"2025-01-27 11:49:07","2025-01-27 11:51:36","0","Anonymized","100","148","1","2025-01-27 11:51:36","R_5CevLmQTvxSoNdm","","","","","Anonymized","Anonymized","anonymous","EN","1","5beca802fcb5fe0001259b62","2","5","59","60","10","56","50","50","15","2","2","","3","","32","1","","","","","aging"
"2025-01-27 11:50:05","2025-01-27 11:51:36","0","Anonymized","100","90","1","2025-01-27 11:51:36","R_7tr1TUN0s01cuJK","","","","","Anonymized","Anonymized","anonymous","EN","1","6116754fdcf6e3da227e654f","2","5","50","50","50","50","50","50","50","1","1","","3","","38","5","","","","","aging"
"2025-01-27 11:49:47","2025-01-27 11:52:00","0","Anonymized","100","133","1","2025-01-27 11:52:00","R_5OvIamlQChLICZf","","","","","Anonymized","Anonymized","anonymous","EN","1","63cac85f8519383ef0422593","2","5","0","0","0","0","0","0","0","2","1","","4","","59","5","","","","","aging"
"2025-01-27 11:49:31","2025-01-27 11:52:24","0","Anonymized","100","173","1","2025-01-27 11:52:25","R_738cxffJxp2bzYl","","","","","Anonymized","Anonymized","anonymous","EN","1","612d5aec388ae7382c6d9d59","2","5","50","70","60","50","100","81","70","2","2","","3","","38","3","","","","","aging"
"2025-01-27 11:47:34","2025-01-27 11:52:38","0","Anonymized","100","303","1","2025-01-27 11:52:38","R_5HAF6BPovts4rRW","","","","","Anonymized","Anonymized","anonymous","EN","1","5c5ac2869d974300015d81fc","2","5","55","60","70","55","75","60","60","1","1","","3","","38","3","","","","","control"
"2025-01-27 11:50:40","2025-01-27 11:52:47","0","Anonymized","100","126","1","2025-01-27 11:52:47","R_7WSb1kOma1xTA4R","","","","","Anonymized","Anonymized","anonymous","EN","1","66821bd8c0252a33b4c4390f","2","5","20","65","65","44","65","60","28","3","1","","3","","49","5","","","","","mines"
"2025-01-27 11:50:08","2025-01-27 11:52:51","0","Anonymized","100","162","1","2025-01-27 11:52:52","R_1VBAEB9vXvttw00","","","","","Anonymized","Anonymized","anonymous","EN","1","6398db762e009c7af9e1da88","2","5","80","100","70","50","80","100","100","2","1","","3","","50","1","","","","","aging"
"2025-01-27 11:43:28","2025-01-27 11:52:56","0","Anonymized","100","567","1","2025-01-27 11:52:56","R_7WGQXRSHbKSR5G6","","","","","Anonymized","Anonymized","anonymous","EN","1","63ea6344bf5cfafd40b0dce2","2","5","23","29","11","41","63","75","88","1","2","","1","","32","3","","","","","control"
"2025-01-27 11:51:41","2025-01-27 11:53:10","0","Anonymized","100","88","1","2025-01-27 11:53:11","R_3KxUhMbJEbepIhl","","","","","Anonymized","Anonymized","anonymous","EN","1","58c38ef58158840001b5c230","2","5","3","3","3","3","3","3","3","3","1","","3","","37","4","","","","","mines"
"2025-01-27 11:49:23","2025-01-27 11:53:12","0","Anonymized","100","228","1","2025-01-27 11:53:12","R_77cYQmGxBBzYuoN","","","","","Anonymized","Anonymized","anonymous","EN","1","5806ceacf0740c00017892c8","2","5","100","100","100","100","91","90","60","2","2","","3","","72","5","","","","","control"
"2025-01-27 11:50:49","2025-01-27 11:53:22","0","Anonymized","100","153","1","2025-01-27 11:53:23","R_7BBoA57TLjtMUPD","","","","","Anonymized","Anonymized","anonymous","EN","1","63192b009a902051e89fabf1","2","5","0","9","8","8","2","0","56","2","2","","3","","62","1","","","","","control"
"2025-01-27 11:49:50","2025-01-27 11:53:33","0","Anonymized","100","222","1","2025-01-27 11:53:34","R_7QGHWT90OCCSBOs","","","","","Anonymized","Anonymized","anonymous","EN","1","66436e0c091888a5fc85584e","2","5","11","50","50","52","50","50","52","3","2","","3","","69","3","","","","","mines"
"2025-01-27 11:49:36","2025-01-27 11:53:40","0","Anonymized","100","243","1","2025-01-27 11:53:40","R_7BWX0igAMW0zbJe","","","","","Anonymized","Anonymized","anonymous","EN","1","60ddc7abdf6661b9c294691f","2","5","69","55","55","53","55","65","53","1","1","","3","","35","5","","","","","control"
"2025-01-27 11:51:28","2025-01-27 11:53:41","0","Anonymized","100","133","1","2025-01-27 11:53:42","R_1AXZ6QPik3faQPZ","","","","","Anonymized","Anonymized","anonymous","EN","1","66db57436e245785bb79ad61","2","5","20","50","10","30","0","0","0","2","2","","3","","55","2","","","","","control"
"2025-01-27 11:50:32","2025-01-27 11:53:45","0","Anonymized","100","192","1","2025-01-27 11:53:45","R_3Jsy4gsV5NuYngS","","","","","Anonymized","Anonymized","anonymous","EN","1","647fbfa8a2c006cbd09a7166","2","5","0","70","50","0","60","45","50","1","2","","3","","42","4","","","","","control"
"2025-01-27 11:52:18","2025-01-27 11:53:54","0","Anonymized","100","95","1","2025-01-27 11:53:54","R_6Sdy26l88RRY0rY","","","","","Anonymized","Anonymized","anonymous","EN","1","6615af8e78ae7fb06612b199","2","5","40","64","60","62","58","62","55","1","2","","7","","25","4","","","","","control"
"2025-01-27 11:49:29","2025-01-27 11:54:08","0","Anonymized","100","278","1","2025-01-27 11:54:08","R_5IslGV8MhvdUCqh","","","","","Anonymized","Anonymized","anonymous","EN","1","6653b7079f37e7ce5378b3dc","2","5","30","70","80","95","80","40","59","3","1","","3","","52","3","","","","","mines"
"2025-01-27 11:50:28","2025-01-27 11:54:10","0","Anonymized","100","221","1","2025-01-27 11:54:10","R_3257xYyOzj7klGF","","","","","Anonymized","Anonymized","anonymous","EN","1","666b254d9bc6d71a71b89cee","2","5","10","20","10","20","60","60","30","2","2","","3","","47","4","","","","","aging"
"2025-01-27 11:51:53","2025-01-27 11:54:16","0","Anonymized","100","143","1","2025-01-27 11:54:16","R_3oBcUNwi05uuKWv","","","","","Anonymized","Anonymized","anonymous","EN","1","566a3e0e7da0350012b3ec49","2","5","92","87","86","92","75","99","72","3","1","","3","","48","4","","","","","mines"
"2025-01-27 11:53:14","2025-01-27 11:54:27","0","Anonymized","100","72","1","2025-01-27 11:54:27","R_1rnvWFS9cVLoHT3","","","","","Anonymized","Anonymized","anonymous","EN","1","628eada3a9c9e0776884f27d","2","5","20","30","30","30","50","50","20","3","1","","3","","32","5","","","","","mines"
"2025-01-27 11:52:12","2025-01-27 11:54:34","0","Anonymized","100","142","1","2025-01-27 11:54:35","R_5kYpdrJ6APQiuIx","","","","","Anonymized","Anonymized","anonymous","EN","1","59c266758e6ea10001f7b6d1","2","5","14","71","51","33","5","10","1","1","1","","3","","44","3","","","","","control"
"2025-01-27 11:52:53","2025-01-27 11:54:44","0","Anonymized","100","111","1","2025-01-27 11:54:45","R_7hcGdRK7zOxwLub","","","","","Anonymized","Anonymized","anonymous","EN","1","6228f35da2410161a1221ac0","2","5","0","100","0","100","100","100","100","1","1","","3","","66","3","","","","","control"
"2025-01-27 11:51:28","2025-01-27 11:54:47","0","Anonymized","100","199","1","2025-01-27 11:54:47","R_3dz3CZhrl9Hb0IM","","","","","Anonymized","Anonymized","anonymous","EN","1","611729ddf39841cce093b0ff","2","5","0","0","0","0","100","50","50","2","2","","3","","46","4","","","","","aging"
"2025-01-27 11:52:55","2025-01-27 11:54:58","0","Anonymized","100","123","1","2025-01-27 11:54:59","R_3qdEMxeWSLONGuo","","","","","Anonymized","Anonymized","anonymous","EN","1","5af1c4dfaec2b600010a96c9","2","5","0","0","0","0","0","0","0","2","2","","3","","55","1","","","","","aging"
"2025-01-27 11:52:46","2025-01-27 11:55:00","0","Anonymized","100","133","1","2025-01-27 11:55:01","R_1vYtW55PK7E1ByT","","","","","Anonymized","Anonymized","anonymous","EN","1","604938ac63ef0de4b710e653","2","5","50","50","50","50","50","50","50","1","1","","3","","25","4","","","","","control"
"2025-01-27 11:47:07","2025-01-27 11:55:00","0","Anonymized","100","473","1","2025-01-27 11:55:01","R_3EYZfbK6onHZwXm","","","","","Anonymized","Anonymized","anonymous","EN","1","6266e63b82fa38e800e33a24","2","5","25","35","30","20","50","45","50","3","1","","2","","58","3","","","","","mines"
"2025-01-27 11:53:40","2025-01-27 11:55:05","0","Anonymized","100","85","1","2025-01-27 11:55:06","R_797kB8KyTKmFgTT","","","","","Anonymized","Anonymized","anonymous","EN","1","559cb12dfdf99b4989fb18ed","2","5","50","50","50","50","50","50","50","1","2","","6","Native American","40","4","","","","","mines"
"2025-01-27 11:52:36","2025-01-27 11:55:07","0","Anonymized","100","151","1","2025-01-27 11:55:08","R_6UapYh954jJTblk","","","","","Anonymized","Anonymized","anonymous","EN","1","5e5c2320b22c133f86923d14","2","5","68","82","70","85","86","84","75","3","1","","3","","34","2","","","","","aging"
"2025-01-27 11:50:41","2025-01-27 11:55:10","0","Anonymized","100","269","1","2025-01-27 11:55:10","R_3rOyShfSsxUYf8R","","","","","Anonymized","Anonymized","anonymous","EN","1","56bfcce79f7a1e0005fdca9e","2","5","0","0","0","0","10","19","60","3","2","","3","","78","3","","","","","mines"
"2025-01-27 11:52:56","2025-01-27 11:55:13","0","Anonymized","100","137","1","2025-01-27 11:55:14","R_1owojat6FzdCiAh","","","","","Anonymized","Anonymized","anonymous","EN","1","5c55c45f53fba80001bcf323","2","5","72","66","73","68","61","55","50","1","2","","4","","33","1","","","","","control"
"2025-01-27 11:52:59","2025-01-27 11:55:17","0","Anonymized","100","137","1","2025-01-27 11:55:17","R_5qUQ4zBSLYodBPe","","","","","Anonymized","Anonymized","anonymous","EN","1","66294d640a01331820e837f3","2","5","3","9","0","6","3","0","0","2","2","","3","","43","5","","","","","aging"
"2025-01-27 11:52:21","2025-01-27 11:55:20","0","Anonymized","100","179","1","2025-01-27 11:55:21","R_5Yy5dv6P0evB9OF","","","","","Anonymized","Anonymized","anonymous","EN","1","613929236e3092c6bad219ab","2","5","53","75","43","86","60","81","82","1","1","","3","","36","4","","","","","aging"
"2025-01-27 11:52:14","2025-01-27 11:55:22","0","Anonymized","100","188","1","2025-01-27 11:55:22","R_6qG7jBQyQmfCl0Z","","","","","Anonymized","Anonymized","anonymous","EN","1","6312c3d62e557d58c083bf05","2","5","2","1","2","5","7","11","1","3","1","","3","","37","4","","","","","mines"
"2025-01-27 11:53:46","2025-01-27 11:55:30","0","Anonymized","100","103","1","2025-01-27 11:55:30","R_61ZR43ZuF2BtDIs","","","","","Anonymized","Anonymized","anonymous","EN","1","5a233c5d7413810001521d8f","2","5","8","50","9","9","5","1","3","1","1","","3","","35","4","","","","","control"
"2025-01-27 11:52:14","2025-01-27 11:55:35","0","Anonymized","100","200","1","2025-01-27 11:55:36","R_594SyPnESjOUIwP","","","","","Anonymized","Anonymized","anonymous","EN","1","5c3ed962c2d0b700017cd343","2","5","100","100","50","50","50","20","0","2","2","","3","","31","3","","","","","aging"
"2025-01-27 11:52:40","2025-01-27 11:55:35","0","Anonymized","100","175","1","2025-01-27 11:55:36","R_5PTSYtKdPOSv6JM","","","","","Anonymized","Anonymized","anonymous","EN","1","5d1511f1e814b800016108a6","2","5","0","0","0","0","0","0","0","3","1","","3","","68","5","","","","","mines"
"2025-01-27 11:53:43","2025-01-27 11:55:39","0","Anonymized","100","115","1","2025-01-27 11:55:39","R_35ASIgnpO8ftvSn","","","","","Anonymized","Anonymized","anonymous","EN","1","5ec741f90b0a68183be0ac6d","2","5","89","90","91","100","80","90","80","2","1","","3","","24","3","","","","","aging"
"2025-01-27 11:53:37","2025-01-27 11:55:48","0","Anonymized","100","131","1","2025-01-27 11:55:48","R_3KjL1hpjbpGU9mL","","","","","Anonymized","Anonymized","anonymous","EN","1","5eebb37e6c09cc12563f390b","2","5","40","0","50","10","20","40","0","1","1","","3","","37","4","","","","","control"
"2025-01-27 11:54:18","2025-01-27 11:55:53","0","Anonymized","100","95","1","2025-01-27 11:55:54","R_5lfYHqC9YKmf8DH","","","","","Anonymized","Anonymized","anonymous","EN","1","576ad50bc8a90000010d99c8","2","5","36","85","3","22","27","78","13","3","2","","3","","50","3","","","","","mines"
"2025-01-27 11:53:43","2025-01-27 11:56:03","0","Anonymized","100","139","1","2025-01-27 11:56:03","R_3aqnEDfsb63rNuN","","","","","Anonymized","Anonymized","anonymous","EN","1","6361b032a20001fc86b0ff1b","2","5","33","46","25","50","18","29","50","1","1","","3","","39","4","","","","","aging"
"2025-01-27 11:47:47","2025-01-27 11:56:04","0","Anonymized","100","497","1","2025-01-27 11:56:04","R_7nvGL2GYf5jhjYb","","","","","Anonymized","Anonymized","anonymous","EN","1","5bf8f34abdd6400001bd5e66","2","5","100","50","0","50","30","35","20","2","1","","3","","65","4","","","","","aging"
"2025-01-27 11:53:27","2025-01-27 11:56:06","0","Anonymized","100","159","1","2025-01-27 11:56:07","R_78G97K3apzOtYPA","","","","","Anonymized","Anonymized","anonymous","EN","1","6579d1fb582e8caf3b42396c","2","5","9","11","8","7","5","5","8","3","2","","1","","31","1","","","","","mines"
"2025-01-27 11:54:40","2025-01-27 11:56:07","0","Anonymized","100","87","1","2025-01-27 11:56:08","R_39oajyvr64MydEW","","","","","Anonymized","Anonymized","anonymous","EN","1","60fcd2c0ef92b8427c66e83a","2","5","27","29","30","66","21","60","39","2","2","","3","","23","4","","","","","mines"
"2025-01-27 11:54:00","2025-01-27 11:56:18","0","Anonymized","100","137","1","2025-01-27 11:56:18","R_1EHnIju3tvxEUHF","","","","","Anonymized","Anonymized","anonymous","EN","1","5c144c641f6f1500014950e5","2","5","50","50","50","47","44","56","21","3","2","","3","","25","2","","","","","mines"
"2025-01-27 11:53:02","2025-01-27 11:56:20","0","Anonymized","100","197","1","2025-01-27 11:56:20","R_7NwE9GHtwD6sDnU","","","","","Anonymized","Anonymized","anonymous","EN","1","63d165bb3190f492951fa6ad","2","5","0","0","50","0","50","50","0","3","1","","4","","35","4","","","","","mines"
"2025-01-27 11:55:01","2025-01-27 11:56:30","0","Anonymized","100","89","1","2025-01-27 11:56:30","R_6nWRaKldeVnylwZ","","","","","Anonymized","Anonymized","anonymous","EN","1","60a6be72ccb15020f04ba501","2","5","4","6","18","15","9","30","8","1","1","","3","","30","3","","","","","control"
"2025-01-27 11:55:02","2025-01-27 11:56:31","0","Anonymized","100","88","1","2025-01-27 11:56:31","R_1mmBvGqsEaFUs2H","","","","","Anonymized","Anonymized","anonymous","EN","1","6638e8aa3d1f38846080806a","2","5","50","50","50","50","50","50","50","3","1","","4","","26","4","","","","","control"
"2025-01-27 11:51:17","2025-01-27 11:56:36","0","Anonymized","100","319","1","2025-01-27 11:56:37","R_3hs92rzv5p9luc9","","","","","Anonymized","Anonymized","anonymous","EN","1","663a56ad1cec763b896be3e8","2","5","68","82","71","60","76","70","9","2","1","","3","","71","5","","","","","aging"
"2025-01-27 11:55:01","2025-01-27 11:56:49","0","Anonymized","100","108","1","2025-01-27 11:56:50","R_2OcVTeXxFf5bD3T","","","","","Anonymized","Anonymized","anonymous","EN","1","55d5e2c9db6a810006fa078b","2","5","50","100","50","85","60","70","40","2","2","","2","","40","5","","","","","aging"
"2025-01-27 11:54:29","2025-01-27 11:57:03","0","Anonymized","100","153","1","2025-01-27 11:57:03","R_7exeXkK8l4nEsGj","","","","","Anonymized","Anonymized","anonymous","EN","1","63af5c586c05eee8c3d03730","2","5","0","0","50","50","0","0","0","2","2","","3","","71","5","","","","","aging"
"2025-01-27 11:55:03","2025-01-27 11:57:09","0","Anonymized","100","126","1","2025-01-27 11:57:09","R_3FA23YcdmyieyZH","","","","","Anonymized","Anonymized","anonymous","EN","1","610713aeac4904cc5d90e76d","2","5","58","90","72","64","71","74","80","2","1","","3","","43","1","","","","","aging"
"2025-01-27 11:55:00","2025-01-27 11:57:19","0","Anonymized","100","139","1","2025-01-27 11:57:20","R_69g0AEcdRJaLvnX","","","","","Anonymized","Anonymized","anonymous","EN","1","5ec00f62cf12be40ea6fe344","2","5","0","70","50","0","53","19","50","3","2","","3","","50","3","","","","","mines"
"2025-01-27 11:54:43","2025-01-27 11:57:21","0","Anonymized","100","158","1","2025-01-27 11:57:22","R_7ZIOqLxvAoBWGop","","","","","Anonymized","Anonymized","anonymous","EN","1","571a79cc6a1c6300134b8e28","2","5","60","61","61","60","1","1","50","1","2","","3","","44","2","","","","","control"
"2025-01-27 11:55:16","2025-01-27 11:57:22","0","Anonymized","100","126","1","2025-01-27 11:57:23","R_7F4g0jElf9n9Kk9","","","","","Anonymized","Anonymized","anonymous","EN","1","612039d9400fae9545b3c5a8","2","5","0","50","0","0","50","50","50","1","1","","4","","33","4","","","","","control"
"2025-01-27 11:51:42","2025-01-27 11:57:29","0","Anonymized","100","346","1","2025-01-27 11:57:29","R_7NS99bdbt4MsyM9","","","","","Anonymized","Anonymized","anonymous","EN","1","658d93417ff9b2806879c931","2","5","0","90","0","5","90","90","81","1","1","","3","","69","4","","","","","control"
"2025-01-27 11:55:15","2025-01-27 11:57:31","0","Anonymized","100","135","1","2025-01-27 11:57:32","R_6zq2lAYGYPWXlCq","","","","","Anonymized","Anonymized","anonymous","EN","1","61080eaae202b0ef135056a5","2","5","2","69","0","12","19","31","9","2","2","","5","","26","3","","","","","aging"
"2025-01-27 11:51:38","2025-01-27 11:57:36","0","Anonymized","100","357","1","2025-01-27 11:57:36","R_7mhrdKBlNW6akmo","","","","","Anonymized","Anonymized","anonymous","EN","1","6628141ef03d907d9b2ff86d","2","5","18","30","10","71","30","60","30","1","1","","3","","42","4","","","","","control"
"2025-01-27 11:55:21","2025-01-27 11:57:39","0","Anonymized","100","138","1","2025-01-27 11:57:39","R_5M5MOxZI6y1mN09","","","","","Anonymized","Anonymized","anonymous","EN","1","5ced8f96a726ed0015d31452","2","5","0","42","48","33","79","80","50","3","1","","3","","38","5","","","","","mines"
"2025-01-27 11:55:54","2025-01-27 11:57:39","0","Anonymized","100","104","1","2025-01-27 11:57:39","R_6VIT7lvFZppwOgW","","","","","Anonymized","Anonymized","anonymous","EN","1","60a2286e51973ae842a306ea","2","5","79","78","90","83","93","86","82","1","1","","3","","47","4","","","","","aging"
"2025-01-27 11:56:26","2025-01-27 11:57:58","0","Anonymized","100","91","1","2025-01-27 11:57:58","R_3GfaiPzTPBNN09X","","","","","Anonymized","Anonymized","anonymous","EN","1","60d3740f31606cb50e49f00c","2","5","56","56","50","58","21","63","19","1","1","","3","","33","4","","","","","control"
"2025-01-27 11:54:39","2025-01-27 11:58:09","0","Anonymized","100","209","1","2025-01-27 11:58:09","R_7KZC9AENFuFzOCt","","","","","Anonymized","Anonymized","anonymous","EN","1","65da0c93826bdadcf98372a9","2","5","0","0","0","0","0","0","0","3","2","","3","","63","4","","","","","mines"
