"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q2","P","H","surprise","likely_1","recommend_1","comfort_1","Q106","likely2_1","recommend2_1","comf2_1","easy_1","confident_1","PROLIFIC_PID","Q_URL","condition2","condition","scenarios_DO"
"4/14/23 13:45","4/14/23 13:51","0","Anonymized","100","318","1","4/14/23 13:51","R_1LYxrvo1QVWoZJd","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","9","8","8","","","","","8","8","61128c2c056a6993a3868078","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=61128c2c056a6993a3868078&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439ad6d07e65029e5672d60","robot","robot","P"
"4/14/23 13:50","4/14/23 13:51","0","Anonymized","100","68","1","4/14/23 13:51","R_3s5kr1DtPhGKVpL","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","7","7","8","","6","6","6","8","8","612568764b0193f4200118de","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=612568764b0193f4200118de&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439ae761d777b8184adb3d2","robot","person","surprise"
"4/14/23 13:50","4/14/23 13:51","0","Anonymized","100","61","1","4/14/23 13:51","R_cYBHSl2gljsGtrP","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","8","7","9","","","","","7","8","63b75b3eace44d9b4bbe411d","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=63b75b3eace44d9b4bbe411d&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439ae88ddac6e747db44a2b","robot","robot","P"
"4/14/23 13:46","4/14/23 13:51","0","Anonymized","100","320","1","4/14/23 13:51","R_3G97dOJ4efogCQl","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","9","8","9","","","","","7","8","61087e4fc006ee7d6be38641","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=61087e4fc006ee7d6be38641&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439ad88cb84c485dd6bcc46","person","person","H"
"4/14/23 13:52","4/14/23 13:52","0","Anonymized","100","30","1","4/14/23 13:52","R_3DvzUM0bWNIfzQl","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","7","5","8","","","","","10","8","631ab79e8635a1df26319958","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=631ab79e8635a1df26319958&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439aef0b582a017721d5663","person","person","H"
"4/14/23 13:51","4/14/23 13:52","0","Anonymized","100","64","1","4/14/23 13:52","R_8dpzuLpbkPyzXuF","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","5","5","5","1","5","5","5","7","8","6404a64d880bbe7ceaff2256","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=6404a64d880bbe7ceaff2256&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439aecf64dace4edf3398dd","robot","person","surprise"
"4/14/23 13:42","4/14/23 13:53","0","Anonymized","100","620","1","4/14/23 13:53","R_295lYZwkh4ToMx9","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","8","9","5","","","","","7","8","57fbe878035f6e0001d71a8c","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=57fbe878035f6e0001d71a8c&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439acae4974fa8bb6992a8d","robot","robot","P"
"4/14/23 13:51","4/14/23 13:53","0","Anonymized","100","74","1","4/14/23 13:53","R_2vYRmHTKemuuWRZ","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","10","5","10","","","","","10","10","5ac4c721e1099600016a823b","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5ac4c721e1099600016a823b&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439aed7116a84e2e8e0fab3","robot","robot","P"
"4/14/23 13:52","4/14/23 13:53","0","Anonymized","100","61","1","4/14/23 13:53","R_3fdz47jmw9d3lh4","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","8","8","10","1","8","9","9","10","10","62f472ab95a96afabd6680aa","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=62f472ab95a96afabd6680aa&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439aee720c9d2ba031d5660","robot","person","surprise"
"4/14/23 13:51","4/14/23 13:53","0","Anonymized","100","133","1","4/14/23 13:53","R_2SpNYMH4aroS8Sj","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","6","4","9","","6","4","9","6","6","5dc47ddd034b45342d3b2e3a","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5dc47ddd034b45342d3b2e3a&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439aeae505625f9b14f7bda","robot","person","surprise"
"4/14/23 13:51","4/14/23 13:53","0","Anonymized","100","111","1","4/14/23 13:53","R_12bt273RkJKCBer","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","10","10","10","","","","","10","10","5dd9f0e719eecb97dfab7b48","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5dd9f0e719eecb97dfab7b48&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439aed003686f492aadb444","robot","robot","P"
"4/14/23 13:53","4/14/23 13:53","0","Anonymized","100","33","1","4/14/23 13:53","R_2uUqi2qWmAjtWqm","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","7","7","7","1","8","8","7","10","10","5f48aadb6432ef37397408ca","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5f48aadb6432ef37397408ca&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439aee810f070be38e21e90","robot","person","surprise"
"4/14/23 13:53","4/14/23 13:53","0","Anonymized","100","42","1","4/14/23 13:53","R_293QdzEnFivzIjG","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","5","5","5","","","","","8","0","64010e6753b93f44a1639224","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=64010e6753b93f44a1639224&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439af268d373d19e18b6fee","person","person","H"
"4/14/23 13:53","4/14/23 13:54","0","Anonymized","100","24","1","4/14/23 13:54","R_301BZac0Mvm8HKv","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","10","10","10","","","","","10","10","5d979a7705d4d60017b154c6","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5d979a7705d4d60017b154c6&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439af3ddb9062f3d578d080","person","person","H"
"4/14/23 13:52","4/14/23 13:54","0","Anonymized","100","85","1","4/14/23 13:54","R_YXlo92MqmUgNCAV","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","7","7","7","","","","","7","8","63d82a2cbe548c32ab88cf6a","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=63d82a2cbe548c32ab88cf6a&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439aeff1cc46406e72f2986","robot","robot","P"
"4/14/23 13:53","4/14/23 13:54","0","Anonymized","100","84","1","4/14/23 13:54","R_vwdSz2fPwoUlM9X","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","6","6","10","1","4","4","3","9","6","58a130dcbb9e0f0001ac9ae2","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=58a130dcbb9e0f0001ac9ae2&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439af350d60b71958dc4610","robot","person","surprise"
"4/14/23 13:53","4/14/23 13:55","0","Anonymized","100","93","1","4/14/23 13:55","R_2QmQLdIIRkOJbAd","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","5","5","5","1","7","7","7","7","7","5e6c0b0fede0271d08d1a3cd","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5e6c0b0fede0271d08d1a3cd&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439af33a170e8fad3dc45d1","robot","person","surprise"
"4/14/23 13:54","4/14/23 13:55","0","Anonymized","100","78","1","4/14/23 13:55","R_25LrbCQyvtCNZZX","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","5","5","6","","","","","7","8","5d75a081a54634000157ab92","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5d75a081a54634000157ab92&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439af5410f070be38e21ea1","person","person","H"
"4/14/23 13:53","4/14/23 13:55","0","Anonymized","100","113","1","4/14/23 13:55","R_1rPSyrV4ZOrIUXg","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","6","5","5","","","","","4","7","5c48d9b3cd853b0001287890","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5c48d9b3cd853b0001287890&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439af3b61607a2f86b81bdd","robot","robot","P"
"4/14/23 13:55","4/14/23 13:56","0","Anonymized","100","66","1","4/14/23 13:57","R_2QxIvg4gpRTYTAV","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","5","5","5","","","","","10","10","6096924c7726fc84dde3e3ad","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=6096924c7726fc84dde3e3ad&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439afc18b4acce0ebeaece5","person","person","H"
"4/14/23 13:56","4/14/23 13:57","0","Anonymized","100","59","1","4/14/23 13:57","R_1GHVPs0R7PhXimg","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","8","9","9","","","","","8","5","61112c05608ea60cb93f04f0","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=61112c05608ea60cb93f04f0&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439afd4d09dc71b0b70c776","robot","robot","P"
"4/14/23 13:56","4/14/23 13:57","0","Anonymized","100","53","1","4/14/23 13:57","R_BXKcXuDDag9xkQh","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","8","7","8","1","2","2","2","10","10","5f285dc5b09b3715fa20a14c","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5f285dc5b09b3715fa20a14c&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439aff24973222bdeb81bc0","robot","person","surprise"
"4/14/23 13:58","4/14/23 13:59","0","Anonymized","100","71","1","4/14/23 13:59","R_12LmBw5Vs70vsy4","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","8","7","7","","","","","8","7","63c437337eef664e06fdf1f7","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=63c437337eef664e06fdf1f7&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b040634247cb00711ae6","person","person","H"
"4/14/23 13:54","4/14/23 13:59","0","Anonymized","100","326","1","4/14/23 13:59","R_2CBcsZwVT7MqriG","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","4","3","3","","","","","4","6","636148a83d7a7c349bb08436","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=636148a83d7a7c349bb08436&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439af544d03dd0659e21e0b","robot","robot","P"
"4/14/23 13:43","4/14/23 13:59","0","Anonymized","100","984","1","4/14/23 13:59","R_2QzAdouMORm41j6","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","6","6","4","","3","7","3","2","9","6100265154484509f0434d87","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=6100265154484509f0434d87&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439acbcf27139f509cd6203","robot","person","surprise"
"4/14/23 13:58","4/14/23 14:00","0","Anonymized","100","103","1","4/14/23 14:00","R_p9Qk9mqSoRkfj8t","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","8","8","9","1","8","8","8","8","8","63d14f9af4f2e033177bbe4c","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=63d14f9af4f2e033177bbe4c&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b0570468302c005748c6","robot","person","surprise"
"4/14/23 13:59","4/14/23 14:00","0","Anonymized","100","60","1","4/14/23 14:00","R_1fdrJJUiP1CrwlL","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","5","1","10","","","","","9","9","63f3a6b6d4c4d564638f38ca","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=63f3a6b6d4c4d564638f38ca&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b0a846d76c77faa1ca29","robot","robot","P"
"4/14/23 14:00","4/14/23 14:00","0","Anonymized","100","32","1","4/14/23 14:00","R_2ctFQWJzjhZ6FpV","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","9","9","8","","","","","9","6","60b98e805f90520bd582802d","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=60b98e805f90520bd582802d&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b0bbd9345a5e64eb6716","person","person","H"
"4/14/23 14:00","4/14/23 14:01","0","Anonymized","100","32","1","4/14/23 14:01","R_27gr3KYkSquargI","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","5","5","5","","","","","7","10","6361751dc446d0cb7b619da5","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=6361751dc446d0cb7b619da5&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b0f6676bed0d01711ae7","person","person","H"
"4/14/23 14:00","4/14/23 14:01","0","Anonymized","100","55","1","4/14/23 14:01","R_3I689SvjY4qVX7s","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","5","4","1","","","","","8","7","612ba4bfee20a1ffc86116f9","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=612ba4bfee20a1ffc86116f9&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b0e0da76ecf89e9a0b9b","robot","robot","P"
"4/14/23 13:59","4/14/23 14:01","0","Anonymized","100","104","1","4/14/23 14:01","R_31Zfbrq4cf2z4q6","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","3","5","8","1","3","5","7","10","10","609ec5e8e5a3da020adefde8","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=609ec5e8e5a3da020adefde8&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b09d5bf78278e651c4c3","robot","person","surprise"
"4/14/23 14:01","4/14/23 14:02","0","Anonymized","100","41","1","4/14/23 14:02","R_2sTQtIS35ZPb3FR","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","8","7","8","1","1","1","1","8","9","60fdc5bcbdcf3ea551f401a2","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=60fdc5bcbdcf3ea551f401a2&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b10ce6d094d91a8b6f5c","robot","person","surprise"
"4/14/23 14:01","4/14/23 14:02","0","Anonymized","100","51","1","4/14/23 14:02","R_12SEm6uKF2gOevm","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","2","2","8","","","","","7","7","5f2e00fa9832d716737ae694","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5f2e00fa9832d716737ae694&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b0f70c22fcdcb085326c","person","person","H"
"4/14/23 14:00","4/14/23 14:02","0","Anonymized","100","131","1","4/14/23 14:02","R_SYQRxV0rCYUtHEd","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","8","8","8","","","","","8","8","5aa44687dbdb470001ef463f","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5aa44687dbdb470001ef463f&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b0e4095be19598c702b6","robot","robot","P"
"4/14/23 14:02","4/14/23 14:03","0","Anonymized","100","70","1","4/14/23 14:03","R_2fdq8Jd0k5Ara9O","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","8","8","8","","","","","8","4","55595b70fdf99b387ae30d2b","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=55595b70fdf99b387ae30d2b&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b136814e7fcccfec8b7f","robot","robot","P"
"4/14/23 14:02","4/14/23 14:03","0","Anonymized","100","93","1","4/14/23 14:03","R_3P5H7Z1aAYKP7d4","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","2","0","0","1","5","6","5","7","8","60e4c09a4b30f16f5a1053e7","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=60e4c09a4b30f16f5a1053e7&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b1404dba5b6ad82abf56","robot","person","surprise"
"4/14/23 14:03","4/14/23 14:03","0","Anonymized","100","48","1","4/14/23 14:03","R_2ARxZtNJqjs84To","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","9","8","8","","","","","8","8","5ced23c585712e00190bd98a","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5ced23c585712e00190bd98a&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b17aa6e0b95f2e4f7bab","robot","robot","P"
"4/14/23 14:02","4/14/23 14:04","0","Anonymized","100","68","1","4/14/23 14:04","R_2OU3O4ursqnfVGW","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","5","5","5","1","5","5","5","8","8","5e9f3f09ccc75a0c345e4845","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5e9f3f09ccc75a0c345e4845&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b16261607a2f86b81c22","robot","person","surprise"
"4/14/23 14:03","4/14/23 14:04","0","Anonymized","100","41","1","4/14/23 14:04","R_1Dp2zSIHc8vtwIb","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","2","2","7","","","","","5","7","580d5d1f357e890001dd14ce","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=580d5d1f357e890001dd14ce&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b182072516d916141a12","person","person","H"
"4/14/23 14:02","4/14/23 14:05","0","Anonymized","100","158","1","4/14/23 14:05","R_1LNikgj770I2hLK","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","7","6","5","","","","","9","9","60c6d49f43e9f6c46d497f6c","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=60c6d49f43e9f6c46d497f6c&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b14751678b7e0ee31310","robot","robot","P"
"4/14/23 14:04","4/14/23 14:05","0","Anonymized","100","44","1","4/14/23 14:05","R_1kYzq4b9OesSY93","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","8","8","8","","","","","8","8","5c8be0dd542fbd0016924f5f","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5c8be0dd542fbd0016924f5f&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b1bdac0461a75622f0d9","person","person","H"
"4/14/23 14:05","4/14/23 14:06","0","Anonymized","100","77","1","4/14/23 14:06","R_3oRAu2l8P5Xu361","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","8","8","9","1","9","9","9","3","9","5c3c7913b4f22c0001a0809c","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5c3c7913b4f22c0001a0809c&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b1cf7e9fa86311512da0","robot","person","surprise"
"4/14/23 14:05","4/14/23 14:06","0","Anonymized","100","63","1","4/14/23 14:06","R_3EMgiR9gsK1MUsq","","","","","Anonymized","Anonymized","anonymous","EN","2","1","","","8","9","10","","","","","10","10","5d924b1fc48e5f0017ad2579","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5d924b1fc48e5f0017ad2579&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b2022d584277f9c702c4","robot","robot","P"
"4/14/23 14:05","4/14/23 14:06","0","Anonymized","100","59","1","4/14/23 14:06","R_2AKW3ccByWlPHIg","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","5","2","7","","","","","9","6","60c08578f138af7a91632e60","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=60c08578f138af7a91632e60&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b218c1f28afedbadb403","person","person","H"
"4/14/23 14:06","4/14/23 14:06","0","Anonymized","100","32","1","4/14/23 14:06","R_Zz8PJGXbzynZA9X","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","5","5","5","1","5","5","5","6","6","60fadf64707bc7dcf61f9e54","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=60fadf64707bc7dcf61f9e54&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b23a77bc5f4aa98062e6","robot","person","surprise"
"4/14/23 14:06","4/14/23 14:07","0","Anonymized","100","63","1","4/14/23 14:07","R_1OiZeUsrLQ8DPpr","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","5","5","5","1","0","0","0","4","9","631964005016285c29b9a103","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=631964005016285c29b9a103&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b2270bd7bce34957795c","robot","person","surprise"
"4/14/23 14:05","4/14/23 14:07","0","Anonymized","100","88","1","4/14/23 14:07","R_3nlou1ZGlag7Vm6","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","6","4","9","","","","","8","9","63daed36814c21c85fd0e937","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=63daed36814c21c85fd0e937&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b216ddac6e747db44a98","person","person","H"
"4/14/23 14:07","4/14/23 14:09","0","Anonymized","100","139","1","4/14/23 14:09","R_3szZ45xSIbjhfmB","","","","","Anonymized","Anonymized","anonymous","EN","2","","","","7","5","8","","","","","9","9","5783f7dd25cb7100012884a7","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5783f7dd25cb7100012884a7&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b265426a230b16d6bd0e","robot","robot","P"
"4/14/23 14:08","4/14/23 14:09","0","Anonymized","100","95","1","4/14/23 14:09","R_1Fn9Y48OP0WJkBP","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","9","10","10","1","6","9","10","4","6","5fd63cb585f88c4eb1933661","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5fd63cb585f88c4eb1933661&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b2b265f3b9d3cb9815db","robot","person","surprise"
"4/14/23 14:09","4/14/23 14:11","0","Anonymized","100","88","1","4/14/23 14:11","R_PUGABBvCS53Ef1T","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","8","5","9","","","","","6","7","5d548912e1c7130018e019dc","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=5d548912e1c7130018e019dc&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b30b9ccb07c2ac713bfe","person","person","H"
"4/14/23 14:11","4/14/23 14:12","0","Anonymized","100","55","1","4/14/23 14:12","R_2qCSmFUjMEKduIn","","","","","Anonymized","Anonymized","anonymous","EN","2","","","1","5","5","5","1","5","7","7","8","10","62e02c79a168409c22dc09cb","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=62e02c79a168409c22dc09cb&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b356aec00936374f7b7a","robot","person","surprise"
"4/14/23 14:11","4/14/23 14:12","0","Anonymized","100","63","1","4/14/23 14:12","R_32VEJH9zpDUD9r6","","","","","Anonymized","Anonymized","anonymous","EN","2","","1","","6","6","8","","","","","9","10","61140fbc763ecf6f2de71183","https://hbs.qualtrics.com/jfe/form/SV_8D2MARhZVbw1cA6?PROLIFIC_PID=61140fbc763ecf6f2de71183&STUDY_ID=643986373d96fa69aed693c3&SESSION_ID=6439b357a0d67a9cf7992a99","person","person","H"
