"StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent-yes-no","Q1","Q2","s1","s2","s3","s4r","Q_URL","PROLIFIC_PID"
"2023-04-12 13:47:53","2023-04-12 13:48:38","0","100","44","1","2023-04-12 13:48:38","R_2BeXC6QhopnagCy",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5e6387b1b7d70b10675e3a26&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370ade49e7ade697e7a132","5e6387b1b7d70b10675e3a26"
"2023-04-12 13:48:09","2023-04-12 13:48:39","0","100","30","1","2023-04-12 13:48:40","R_2sZ28vtmY6xgtQx",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","4","4","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5d76bf508da7af001b5fa26c&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370af57516f6071239f5b1","5d76bf508da7af001b5fa26c"
"2023-04-12 13:48:01","2023-04-12 13:48:40","0","100","39","1","2023-04-12 13:48:41","R_3GdYKKqlg1K0tMS",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","4","4","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d148b2255821a940922c1a&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370aedd961bfad28296309","63d148b2255821a940922c1a"
"2023-04-12 13:47:54","2023-04-12 13:48:43","0","100","49","1","2023-04-12 13:48:44","R_5mqQsLeRJjwNtpD",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","6","6","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d864bfc3bc732e26295c9c&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370adf20853edd67b24e1d","63d864bfc3bc732e26295c9c"
"2023-04-12 13:48:14","2023-04-12 13:48:47","0","100","33","1","2023-04-12 13:48:48","R_2dKlgyKHtss0sww",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","6","6","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5bea832a4fbb6f00017ea3e9&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370af927b61a996afd269c","5bea832a4fbb6f00017ea3e9"
"2023-04-12 13:48:17","2023-04-12 13:48:49","0","100","31","1","2023-04-12 13:48:49","R_3EZrrXuSNSVc5Mu",NA,NA,NA,NA,"anonymous","EN","2","2","1","3","2","1","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=612fcbbd5386d9edb42da147&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370afd431fadf1fc548ae6","612fcbbd5386d9edb42da147"
"2023-04-12 13:47:58","2023-04-12 13:48:49","0","100","51","1","2023-04-12 13:48:50","R_zd3DmZh1CEKJGTf",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","5","4","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=627286792f25495f123cc27b&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370ae9320fc741c5a73173","627286792f25495f123cc27b"
"2023-04-12 13:47:26","2023-04-12 13:48:50","0","100","84","1","2023-04-12 13:48:51","R_2RQ9oS0QXa9cuaf",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","3","4","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5671927473f58b000d664293&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370a89f14c23efe1546323","5671927473f58b000d664293"
"2023-04-12 13:45:12","2023-04-12 13:48:51","0","100","218","1","2023-04-12 13:48:51","R_1exz9WjrAeRzrlV",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","3","6","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=586372cae16d530001b345b8&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370a2e8ee838b2a1f55fee","586372cae16d530001b345b8"
"2023-04-12 13:48:17","2023-04-12 13:48:51","0","100","33","1","2023-04-12 13:48:52","R_1qVXuhtjt7Ef9CV",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","1","4","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=62efd80e052c3a3aaae2d46f&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370afb9e7d4ecd5ec0c08b","62efd80e052c3a3aaae2d46f"
"2023-04-12 13:46:54","2023-04-12 13:48:51","0","100","117","1","2023-04-12 13:48:52","R_a5V5OaFYkmgj1V7",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","3","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5cda0f40fbe78a00192192a3&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370aa2558dab0c7ca9d974","5cda0f40fbe78a00192192a3"
"2023-04-12 13:47:21","2023-04-12 13:48:52","0","100","90","1","2023-04-12 13:48:52","R_spdvW6VGLEnkPpn",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","2","6","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=58cefdb030c4cf0001ceb3ac&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370ac087a20a8c50a9d938","58cefdb030c4cf0001ceb3ac"
"2023-04-12 13:48:29","2023-04-12 13:48:54","0","100","24","1","2023-04-12 13:48:54","R_3n2CJryzsE7uTDY",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","2","2","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5d215a1bbf7f840019701939&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370a664b623309d345de2d","5d215a1bbf7f840019701939"
"2023-04-12 13:48:25","2023-04-12 13:48:55","0","100","29","1","2023-04-12 13:48:56","R_vqXC3l3YlBxgYTf",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","5","6","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5b6dbd2384a7760001c9c7fd&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370afcec8db1b8bf18b285","5b6dbd2384a7760001c9c7fd"
"2023-04-12 13:48:17","2023-04-12 13:48:56","0","100","38","1","2023-04-12 13:48:56","R_1GvOVnzI1PRsdYr",NA,NA,NA,NA,"anonymous","EN","2","2","1","3","3","4","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5ee811d6f82aa71171ed4d83&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370afbf14c23efe154633d","5ee811d6f82aa71171ed4d83"
"2023-04-12 13:48:22","2023-04-12 13:48:57","0","100","34","1","2023-04-12 13:48:57","R_3IuOgsym4uCYqyt",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","4","6","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d3f9de61039d451f5601cf&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b00ad4418cf9802f74e","63d3f9de61039d451f5601cf"
"2023-04-12 13:48:12","2023-04-12 13:48:57","0","100","44","1","2023-04-12 13:48:57","R_1GHsqMLXDfx7o3U",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","4","7","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63e51f16e14600b1a566712b&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370af6ecd3540ba013f224","63e51f16e14600b1a566712b"
"2023-04-12 13:47:55","2023-04-12 13:49:01","0","100","66","1","2023-04-12 13:49:02","R_1ISLvASY4icg0yZ",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","4","7","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5ca60cd95a6f9a0015b2d034&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370ae0bbe05fc8bfba171e","5ca60cd95a6f9a0015b2d034"
"2023-04-12 13:48:11","2023-04-12 13:49:01","0","100","49","1","2023-04-12 13:49:02","R_3CJfgMH7b3yrkBs",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5e0d256753e8464d64940925&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370af5ad0bdb462aa6bf26","5e0d256753e8464d64940925"
"2023-04-12 13:46:12","2023-04-12 13:49:03","0","100","171","1","2023-04-12 13:49:04","R_2B36P22gLaahcTd",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","5","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=609ec5e8e5a3da020adefde8&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370a7977b6dc1b665f8db6","609ec5e8e5a3da020adefde8"
"2023-04-12 13:48:23","2023-04-12 13:49:07","0","100","43","1","2023-04-12 13:49:07","R_2zN4V9QP0PzAQCk",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","6","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5b9efb73d1ff7a00013bfe84&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b04c9be4bbb1d548bab","5b9efb73d1ff7a00013bfe84"
"2023-04-12 13:46:58","2023-04-12 13:49:06","0","100","127","1","2023-04-12 13:49:07","R_3qecFEhmOECq5lL",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","5","6","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5737620867421f000d181393&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370a71ad0bdb462aa6bf1a","5737620867421f000d181393"
"2023-04-12 13:48:34","2023-04-12 13:49:10","0","100","35","1","2023-04-12 13:49:10","R_qX6ljd1Ah1PlDdn",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","4","5","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5d49f28a3fefca00193319ac&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b0b8ee6cce8d3d4542d","5d49f28a3fefca00193319ac"
"2023-04-12 13:48:55","2023-04-12 13:49:14","0","100","19","1","2023-04-12 13:49:15","R_1FqCYV8V6kKs0vc",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","4","4","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6101f0369a23708b0f638259&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b21ad4418cf9802f753","6101f0369a23708b0f638259"
"2023-04-12 13:48:37","2023-04-12 13:49:21","0","100","43","1","2023-04-12 13:49:21","R_6RQRLqjTGNY7EqJ",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","6","5","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=61071ee0d98a6df6efb59716&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b087c039e4b07eba303","61071ee0d98a6df6efb59716"
"2023-04-12 13:48:35","2023-04-12 13:49:21","0","100","46","1","2023-04-12 13:49:21","R_12b67SLUn9xq3Ta",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","5","6","5","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=623a4d7294028cfe9638272f&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b0b5ce77b938211177a","623a4d7294028cfe9638272f"
"2023-04-12 13:48:33","2023-04-12 13:49:24","0","100","50","1","2023-04-12 13:49:25","R_3k84HUzcClatl4O",NA,NA,NA,NA,"anonymous","EN","2","2","1","2","5","6","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5f5452df72345118f58d187b&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b088d20f7627293fdf0","5f5452df72345118f58d187b"
"2023-04-12 13:48:57","2023-04-12 13:49:26","0","100","28","1","2023-04-12 13:49:26","R_2WA7qzv2yYXj1PJ",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6332274d72eff2df47171a78&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b227aedeb439cfd274b","6332274d72eff2df47171a78"
"2023-04-12 13:48:32","2023-04-12 13:49:28","0","100","55","1","2023-04-12 13:49:29","R_3dGrwUMT4wKcP28",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6304b7a752adde130e57bddf&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370a5759787b234d8edbb8","6304b7a752adde130e57bddf"
"2023-04-12 13:49:07","2023-04-12 13:49:31","0","100","24","1","2023-04-12 13:49:31","R_bwM8rQxeCwjj5uh",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","6","6","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63d80b500adef5b476e289a4&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b2a67ce30fa6056465c","63d80b500adef5b476e289a4"
"2023-04-12 13:49:03","2023-04-12 13:49:31","0","100","27","1","2023-04-12 13:49:32","R_31dumT7T5l5r1Fx",NA,NA,NA,NA,"anonymous","EN","2","2","2",NA,NA,NA,NA,"https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=63856845134e9c850a9e38f7&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b26591768866793fdc1","63856845134e9c850a9e38f7"
"2023-04-12 13:49:20","2023-04-12 13:49:33","0","100","13","1","2023-04-12 13:49:33","R_xG9oSZSo1VxWKCR",NA,NA,NA,NA,"anonymous","EN","1",NA,NA,NA,NA,NA,NA,"https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=61539b3fa541b182c0fadde1&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370a51a0308d326e577e5e","61539b3fa541b182c0fadde1"
"2023-04-12 13:45:48","2023-04-12 13:49:33","0","100","225","1","2023-04-12 13:49:34","R_3DhmkHEssjMSfvT",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","4","4","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=58472149000f1000010ebc53&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370a29845b3c700554f115","58472149000f1000010ebc53"
"2023-04-12 13:49:14","2023-04-12 13:49:41","0","100","27","1","2023-04-12 13:49:42","R_1jkTGtaXyurcZcd",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","5","5","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=62b5dfdce07ed3bed9400b38&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b33fbd42ee4547217cf","62b5dfdce07ed3bed9400b38"
"2023-04-12 13:49:08","2023-04-12 13:49:42","0","100","34","1","2023-04-12 13:49:43","R_UFMWJiYjmCI6Ybn",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","3","3","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5806e73194364b00011f48e9&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b2d0023047448b327cb","5806e73194364b00011f48e9"
"2023-04-12 13:49:13","2023-04-12 13:49:44","0","100","30","1","2023-04-12 13:49:45","R_2ZQWBkhvb5FO0BB",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","5","5","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=611098e0196fa40fa49f3aeb&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b34fcdeb3ea67a27989","611098e0196fa40fa49f3aeb"
"2023-04-12 13:49:12","2023-04-12 13:49:44","0","100","32","1","2023-04-12 13:49:45","R_3qP9nXvrDbluIdW",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","6","5","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6420c6c772181972d0a399aa&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b2769e8131b62d69517","6420c6c772181972d0a399aa"
"2023-04-12 13:49:16","2023-04-12 13:49:45","0","100","29","1","2023-04-12 13:49:46","R_1qW0oHGXMxWCJbq",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5d5af833f35ed70001e17a5c&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b36558dab0c7ca9d98b","5d5af833f35ed70001e17a5c"
"2023-04-12 13:48:31","2023-04-12 13:49:46","0","100","74","1","2023-04-12 13:49:47","R_2VgZ8M6k71iTGqX",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","1","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5b930530ba30ad0001e0a126&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b098d20f7627293fdf1","5b930530ba30ad0001e0a126"
"2023-04-12 13:49:12","2023-04-12 13:49:49","0","100","37","1","2023-04-12 13:49:50","R_RQtGsPGpanyaRA5",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5b15307351caaf0001228d9b&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370ac5cbe3b389b83dc697","5b15307351caaf0001228d9b"
"2023-04-12 13:48:38","2023-04-12 13:49:52","0","100","73","1","2023-04-12 13:49:52","R_3qg8Z88tjf6t9Wm",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","2","4","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5f6be2474140c215c8ebbe52&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370ae105adfac2825c7189","5f6be2474140c215c8ebbe52"
"2023-04-12 13:48:53","2023-04-12 13:49:56","0","100","63","1","2023-04-12 13:49:57","R_2qw9qB5obtP60Sc",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","2","4","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5eab3e01d5bd95119a5655bd&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b1f635f9aa4ffb32775","5eab3e01d5bd95119a5655bd"
"2023-04-12 13:49:17","2023-04-12 13:49:57","0","100","40","1","2023-04-12 13:49:58","R_2cnl5gBoQMGiOjf",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5dfd077e3690bd03bfa91d48&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b39635f9aa4ffb32778","5dfd077e3690bd03bfa91d48"
"2023-04-12 13:49:27","2023-04-12 13:49:59","0","100","31","1","2023-04-12 13:49:59","R_1lftBJdGlKYwlmu",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","4","3","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=611994820071da2beee434ea&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b4287a20a8c50a9d947","611994820071da2beee434ea"
"2023-04-12 13:44:18","2023-04-12 13:49:59","0","100","341","1","2023-04-12 13:50:00","R_2y2fVimGA4KeoO5",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","6","6","6","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=61071cc46f4d7bb59e4b4c74&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370a10ab62c97fffd6946e","61071cc46f4d7bb59e4b4c74"
"2023-04-12 13:49:11","2023-04-12 13:50:06","0","100","54","1","2023-04-12 13:50:07","R_UMuOEldbUXkcWLT",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","6","6","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=59ff81fd5d06850001afeeab&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b33a6f0fdb0a3605321","59ff81fd5d06850001afeeab"
"2023-04-12 13:49:29","2023-04-12 13:50:09","0","100","40","1","2023-04-12 13:50:10","R_1FCBznIqt8dFyiV",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","2","4","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5f5be09e16b98d18b3d213db&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b450023047448b327cd","5f5be09e16b98d18b3d213db"
"2023-04-12 13:49:46","2023-04-12 13:50:14","0","100","28","1","2023-04-12 13:50:15","R_2Pj199B9kwQFNgA",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","4","3","3","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=56b43607c54e3c000d3c9b0b&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b58c29323b90ea730c1","56b43607c54e3c000d3c9b0b"
"2023-04-12 13:49:54","2023-04-12 13:50:17","8","100","22","1","2023-04-12 13:50:17","R_1JEjl6pbRSoUIvs",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","4","7","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5d79156e0c89aa0001026dc8&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370a74e6d59a2e13b8d07d","5d79156e0c89aa0001026dc8"
"2023-04-12 13:49:18","2023-04-12 13:50:20","0","100","62","1","2023-04-12 13:50:21","R_2bOU7dNkXm3gQQU",NA,NA,NA,NA,"anonymous","EN","2","2","1","3","1","4","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6404a64d880bbe7ceaff2256&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b3168a5149727dc6ee3","6404a64d880bbe7ceaff2256"
"2023-04-12 13:47:47","2023-04-12 13:50:21","0","100","153","1","2023-04-12 13:50:21","R_3MhT5YlByUfRpDW",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","2","4","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6175829c31cba7108908d548&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370ada079634f87945dea7","6175829c31cba7108908d548"
"2023-04-12 13:47:13","2023-04-12 13:50:21","0","100","188","1","2023-04-12 13:50:21","R_3JDIkqsqusrfiKM",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","4","4","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5e84bd7c34d5d9072128fac1&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370abf77e3830c5f93fde2","5e84bd7c34d5d9072128fac1"
"2023-04-12 13:50:12","2023-04-12 13:50:24","0","100","12","1","2023-04-12 13:50:24","R_SDkrfJAVGJhGxwt",NA,NA,NA,NA,"anonymous","EN","1",NA,NA,NA,NA,NA,NA,"https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6318c3b2f781fbd55e9663af&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b687d118d7c0ceba30e","6318c3b2f781fbd55e9663af"
"2023-04-12 13:49:50","2023-04-12 13:50:27","0","100","36","1","2023-04-12 13:50:27","R_1FDrQweU83rIZfR",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","6","6","4","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5c4ea6cc889752000156dd8e&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b59c951879ac6c2dc42","5c4ea6cc889752000156dd8e"
"2023-04-12 13:49:45","2023-04-12 13:50:28","0","100","42","1","2023-04-12 13:50:28","R_O8sP3BQfJHVz1Qd",NA,NA,NA,NA,"anonymous","EN","2","2","1","5","4","4","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=5f3b4854ac7ac783ce22070e&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b540678c1c578fb7d18","5f3b4854ac7ac783ce22070e"
"2023-04-12 13:49:39","2023-04-12 13:50:33","0","100","53","1","2023-04-12 13:50:33","R_pA8UndNOw6Zu4SZ",NA,NA,NA,NA,"anonymous","EN","2","2","1","4","4","4","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=609ee7a707f13c414e5e87ec&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b4c4b0a6f5f58967a50","609ee7a707f13c414e5e87ec"
"2023-04-12 13:49:58","2023-04-12 13:50:36","0","100","38","1","2023-04-12 13:50:37","R_2uQWUeNFkhYeJfW",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","5","5","1","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=62d38f10654f3fc8a393b551&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b601d218cad545c71aa","62d38f10654f3fc8a393b551"
"2023-04-12 13:50:13","2023-04-12 13:50:38","0","100","24","1","2023-04-12 13:50:39","R_1goKwwXTQbot0hv",NA,NA,NA,NA,"anonymous","EN","2","2","1","7","7","7","2","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=62a73647a057bfcf74a8d20a&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b7004307e3a8c908740","62a73647a057bfcf74a8d20a"
"2023-04-12 13:50:05","2023-04-12 13:50:38","0","100","33","1","2023-04-12 13:50:39","R_31FxgFjZuj53FVD",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","6","6","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=6151fbe0c6b5a6b6af706100&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b6849e7ade697e7a140","6151fbe0c6b5a6b6af706100"
"2023-04-12 13:49:21","2023-04-12 13:50:40","0","100","78","1","2023-04-12 13:50:40","R_3nSOR91E1l7RA25",NA,NA,NA,NA,"anonymous","EN","2","2","1","6","5","5","7","https://hbs.qualtrics.com/jfe/form/SV_b8jvu6TNARbziLA?PROLIFIC_PID=607cf097a3821b079390ebb5&STUDY_ID=6436d7120b1be7c867906b46&SESSION_ID=64370b35f2385d62f59ae105","607cf097a3821b079390ebb5"
